account_id,bank,home_city,primary_device,secondary_device
ACC00001685,BANK5,CITY5,DEV0001685,DEV9001685
ACC00001686,BANK6,CITY6,DEV0001686,DEV9001686
ACC00001687,BANK7,CITY7,DEV0001687,DEV9001687
ACC00001688,BANK0,CITY8,DEV0001688,DEV9001688
ACC00001689,BANK1,CITY9,DEV0001689,DEV9001689
ACC00001690,BANK2,CITY0,DEV0001690,DEV9001690
ACC00001691,BANK3,CITY1,DEV0001691,DEV9001691
ACC00001692,BANK4,CITY2,DEV0001692,DEV9001692
ACC00001693,BANK5,CITY3,DEV0001693,DEV9001693
ACC00001694,BANK6,CITY4,DEV0001694,DEV9001694
ACC00001695,BANK7,CITY5,DEV0001695,DEV9001695
ACC00001696,BANK0,CITY6,DEV0001696,DEV9001696
ACC00001697,BANK1,CITY7,DEV0001697,DEV9001697
ACC00001698,BANK2,CITY8,DEV0001698,DEV9001698
ACC00001699,BANK3,CITY9,DEV0001699,DEV9001699
ACC00001700,BANK4,CITY0,DEV0001700,DEV9001700
ACC00001701,BANK5,CITY1,DEV0001701,DEV9001701
ACC00001702,BANK6,CITY2,DEV0001702,DEV9001702
ACC00001703,BANK7,CITY3,DEV0001703,DEV9001703
ACC00001704,BANK0,CITY4,DEV0001704,DEV9001704
ACC00001705,BANK1,CITY5,DEV0001705,DEV9001705
ACC00001706,BANK2,CITY6,DEV0001706,DEV9001706
ACC00001707,BANK3,CITY7,DEV0001707,DEV9001707
ACC00001708,BANK4,CITY8,DEV0001708,DEV9001708
ACC00001709,BANK5,CITY9,DEV0001709,DEV9001709
ACC00001710,BANK6,CITY0,DEV0001710,DEV9001710
ACC00001711,BANK7,CITY1,DEV0001711,DEV9001711
ACC00001712,BANK0,CITY2,DEV0001712,DEV9001712
ACC00001713,BANK1,CITY3,DEV0001713,DEV9001713
ACC00001714,BANK2,CITY4,DEV0001714,DEV9001714
ACC00001715,BANK3,CITY5,DEV0001715,DEV9001715
ACC00001716,BANK4,CITY6,DEV0001716,DEV9001716
ACC00001717,BANK5,CITY7,DEV0001717,DEV9001717
ACC00001718,BANK6,CITY8,DEV0001718,DEV9001718
ACC00001719,BANK7,CITY9,DEV0001719,DEV9001719
ACC00001720,BANK0,CITY0,DEV0001720,DEV9001720
ACC00001721,BANK1,CITY1,DEV0001721,DEV9001721
ACC00001722,BANK2,CITY2,DEV0001722,DEV9001722
ACC00001723,BANK3,CITY3,DEV0001723,DEV9001723
ACC00001724,BANK4,CITY4,DEV0001724,DEV9001724
ACC00001725,BANK5,CITY5,DEV0001725,DEV9001725
ACC00001726,BANK6,CITY6,DEV0001726,DEV9001726
ACC00001727,BANK7,CITY7,DEV0001727,DEV9001727
ACC00001728,BANK0,CITY8,DEV0001728,DEV9001728
ACC00001729,BANK1,CITY9,DEV0001729,DEV9001729
ACC00001730,BANK2,CITY0,DEV0001730,DEV9001730
ACC00001731,BANK3,CITY1,DEV0001731,DEV9001731
ACC00001732,BANK4,CITY2,DEV0001732,DEV9001732
ACC00001733,BANK5,CITY3,DEV0001733,DEV9001733
ACC00001734,BANK6,CITY4,DEV0001734,DEV9001734
ACC00001735,BANK7,CITY5,DEV0001735,DEV9001735
ACC00001736,BANK0,CITY6,DEV0001736,DEV9001736
ACC00001737,BANK1,CITY7,DEV0001737,DEV9001737
ACC00001738,BANK2,CITY8,DEV0001738,DEV9001738
ACC00001739,BANK3,CITY9,DEV0001739,DEV9001739
ACC00001740,BANK4,CITY0,DEV0001740,DEV9001740
ACC00001741,BANK5,CITY1,DEV0001741,DEV9001741
ACC00001742,BANK6,CITY2,DEV0001742,DEV9001742
ACC00001743,BANK7,CITY3,DEV0001743,DEV9001743
ACC00001744,BANK0,CITY4,DEV0001744,DEV9001744
ACC00001745,BANK1,CITY5,DEV0001745,DEV9001745
ACC00001746,BANK2,CITY6,DEV0001746,DEV9001746
ACC00001747,BANK3,CITY7,DEV0001747,DEV9001747
ACC00001748,BANK4,CITY8,DEV0001748,DEV9001748
ACC00001749,BANK5,CITY9,DEV0001749,DEV9001749
ACC00001750,BANK6,CITY0,DEV0001750,DEV9001750
ACC00001751,BANK7,CITY1,DEV0001751,DEV9001751
ACC00001752,BANK0,CITY2,DEV0001752,DEV9001752
ACC00001753,BANK1,CITY3,DEV0001753,DEV9001753
ACC00001754,BANK2,CITY4,DEV0001754,DEV9001754
ACC00001755,BANK3,CITY5,DEV0001755,DEV9001755
ACC00001756,BANK4,CITY6,DEV0001756,DEV9001756
ACC00001757,BANK5,CITY7,DEV0001757,DEV9001757
ACC00001758,BANK6,CITY8,DEV0001758,DEV9001758
ACC00001759,BANK7,CITY9,DEV0001759,DEV9001759
ACC00001760,BANK0,CITY0,DEV0001760,DEV9001760
ACC00001761,BANK1,CITY1,DEV0001761,DEV9001761
ACC00001762,BANK2,CITY2,DEV0001762,DEV9001762
ACC00001763,BANK3,CITY3,DEV0001763,DEV9001763
ACC00001764,BANK4,CITY4,DEV0001764,DEV9001764
ACC00001765,BANK5,CITY5,DEV0001765,DEV9001765
ACC00001766,BANK6,CITY6,DEV0001766,DEV9001766
ACC00001767,BANK7,CITY7,DEV0001767,DEV9001767
ACC00001768,BANK0,CITY8,DEV0001768,DEV9001768
ACC00001769,BANK1,CITY9,DEV0001769,DEV9001769
ACC00001770,BANK2,CITY0,DEV0001770,DEV9001770
ACC00001771,BANK3,CITY1,DEV0001771,DEV9001771
ACC00001772,BANK4,CITY2,DEV0001772,DEV9001772
ACC00001773,BANK5,CITY3,DEV0001773,DEV9001773
ACC00001774,BANK6,CITY4,DEV0001774,DEV9001774
ACC00001775,BANK7,CITY5,DEV0001775,DEV9001775
ACC00001776,BANK0,CITY6,DEV0001776,DEV9001776
ACC00001777,BANK1,CITY7,DEV0001777,DEV9001777
ACC00001778,BANK2,CITY8,DEV0001778,DEV9001778
ACC00001779,BANK3,CITY9,DEV0001779,DEV9001779
ACC00001780,BANK4,CITY0,DEV0001780,DEV9001780
ACC00001781,BANK5,CITY1,DEV0001781,DEV9001781
ACC00001782,BANK6,CITY2,DEV0001782,DEV9001782
ACC00001783,BANK7,CITY3,DEV0001783,DEV9001783
ACC00001784,BANK0,CITY4,DEV0001784,DEV9001784
ACC00001785,BANK1,CITY5,DEV0001785,DEV9001785
ACC00001786,BANK2,CITY6,DEV0001786,DEV9001786
ACC00001787,BANK3,CITY7,DEV0001787,DEV9001787
ACC00001788,BANK4,CITY8,DEV0001788,DEV9001788
ACC00001789,BANK5,CITY9,DEV0001789,DEV9001789
ACC00001790,BANK6,CITY0,DEV0001790,DEV9001790
ACC00001791,BANK7,CITY1,DEV0001791,DEV9001791
ACC00001792,BANK0,CITY2,DEV0001792,DEV9001792
ACC00001793,BANK1,CITY3,DEV0001793,DEV9001793
ACC00001794,BANK2,CITY4,DEV0001794,DEV9001794
ACC00001795,BANK3,CITY5,DEV0001795,DEV9001795
ACC00001796,BANK4,CITY6,DEV0001796,DEV9001796
ACC00001797,BANK5,CITY7,DEV0001797,DEV9001797
ACC00001798,BANK6,CITY8,DEV0001798,DEV9001798
ACC00001799,BANK7,CITY9,DEV0001799,DEV9001799
ACC00001800,BANK0,CITY0,DEV0001800,DEV9001800
ACC00001801,BANK1,CITY1,DEV0001801,DEV9001801
ACC00001802,BANK2,CITY2,DEV0001802,DEV9001802
ACC00001803,BANK3,CITY3,DEV0001803,DEV9001803
ACC00001804,BANK4,CITY4,DEV0001804,DEV9001804
ACC00001805,BANK5,CITY5,DEV0001805,DEV9001805
ACC00001806,BANK6,CITY6,DEV0001806,DEV9001806
ACC00001807,BANK7,CITY7,DEV0001807,DEV9001807
ACC00001808,BANK0,CITY8,DEV0001808,DEV9001808
ACC00001809,BANK1,CITY9,DEV0001809,DEV9001809
ACC00001810,BANK2,CITY0,DEV0001810,DEV9001810
ACC00001811,BANK3,CITY1,DEV0001811,DEV9001811
ACC00001812,BANK4,CITY2,DEV0001812,DEV9001812
ACC00001813,BANK5,CITY3,DEV0001813,DEV9001813
ACC00001814,BANK6,CITY4,DEV0001814,DEV9001814
ACC00001815,BANK7,CITY5,DEV0001815,DEV9001815
ACC00001816,BANK0,CITY6,DEV0001816,DEV9001816
ACC00001817,BANK1,CITY7,DEV0001817,DEV9001817
ACC00001818,BANK2,CITY8,DEV0001818,DEV9001818
ACC00001819,BANK3,CITY9,DEV0001819,DEV9001819
ACC00001820,BANK4,CITY0,DEV0001820,DEV9001820
ACC00001821,BANK5,CITY1,DEV0001821,DEV9001821
ACC00001822,BANK6,CITY2,DEV0001822,DEV9001822
ACC00001823,BANK7,CITY3,DEV0001823,DEV9001823
ACC00001824,BANK0,CITY4,DEV0001824,DEV9001824
ACC00001825,BANK1,CITY5,DEV0001825,DEV9001825
ACC00001826,BANK2,CITY6,DEV0001826,DEV9001826
ACC00001827,BANK3,CITY7,DEV0001827,DEV9001827
ACC00001828,BANK4,CITY8,DEV0001828,DEV9001828
ACC00001829,BANK5,CITY9,DEV0001829,DEV9001829
ACC00001830,BANK6,CITY0,DEV0001830,DEV9001830
ACC00001831,BANK7,CITY1,DEV0001831,DEV9001831
ACC00001832,BANK0,CITY2,DEV0001832,DEV9001832
ACC00001833,BANK1,CITY3,DEV0001833,DEV9001833
ACC00001834,BANK2,CITY4,DEV0001834,DEV9001834
ACC00001835,BANK3,CITY5,DEV0001835,DEV9001835
ACC00001836,BANK4,CITY6,DEV0001836,DEV9001836
ACC00001837,BANK5,CITY7,DEV0001837,DEV9001837
ACC00001838,BANK6,CITY8,DEV0001838,DEV9001838
ACC00001839,BANK7,CITY9,DEV0001839,DEV9001839
ACC00001840,BANK0,CITY0,DEV0001840,DEV9001840
ACC00001841,BANK1,CITY1,DEV0001841,DEV9001841
ACC00001842,BANK2,CITY2,DEV0001842,DEV9001842
ACC00001843,BANK3,CITY3,DEV0001843,DEV9001843
ACC00001844,BANK4,CITY4,DEV0001844,DEV9001844
ACC00001845,BANK5,CITY5,DEV0001845,DEV9001845
ACC00001846,BANK6,CITY6,DEV0001846,DEV9001846
ACC00001847,BANK7,CITY7,DEV0001847,DEV9001847
ACC00001848,BANK0,CITY8,DEV0001848,DEV9001848
ACC00001849,BANK1,CITY9,DEV0001849,DEV9001849
ACC00001850,BANK2,CITY0,DEV0001850,DEV9001850
ACC00001851,BANK3,CITY1,DEV0001851,DEV9001851
ACC00001852,BANK4,CITY2,DEV0001852,DEV9001852
ACC00001853,BANK5,CITY3,DEV0001853,DEV9001853
ACC00001854,BANK6,CITY4,DEV0001854,DEV9001854
ACC00001855,BANK7,CITY5,DEV0001855,DEV9001855
ACC00001856,BANK0,CITY6,DEV0001856,DEV9001856
ACC00001857,BANK1,CITY7,DEV0001857,DEV9001857
ACC00001858,BANK2,CITY8,DEV0001858,DEV9001858
ACC00001859,BANK3,CITY9,DEV0001859,DEV9001859
ACC00001860,BANK4,CITY0,DEV0001860,DEV9001860
ACC00001861,BANK5,CITY1,DEV0001861,DEV9001861
ACC00001862,BANK6,CITY2,DEV0001862,DEV9001862
ACC00001863,BANK7,CITY3,DEV0001863,DEV9001863
ACC00001864,BANK0,CITY4,DEV0001864,DEV9001864
ACC00001865,BANK1,CITY5,DEV0001865,DEV9001865
ACC00001866,BANK2,CITY6,DEV0001866,DEV9001866
ACC00001867,BANK3,CITY7,DEV0001867,DEV9001867
ACC00001868,BANK4,CITY8,DEV0001868,DEV9001868
ACC00001869,BANK5,CITY9,DEV0001869,DEV9001869
ACC00001870,BANK6,CITY0,DEV0001870,DEV9001870
ACC00001871,BANK7,CITY1,DEV0001871,DEV9001871
ACC00001872,BANK0,CITY2,DEV0001872,DEV9001872
ACC00001873,BANK1,CITY3,DEV0001873,DEV9001873
ACC00001874,BANK2,CITY4,DEV0001874,DEV9001874
ACC00001875,BANK3,CITY5,DEV0001875,DEV9001875
ACC00001876,BANK4,CITY6,DEV0001876,DEV9001876
ACC00001877,BANK5,CITY7,DEV0001877,DEV9001877
ACC00001878,BANK6,CITY8,DEV0001878,DEV9001878
ACC00001879,BANK7,CITY9,DEV0001879,DEV9001879
ACC00001880,BANK0,CITY0,DEV0001880,DEV9001880
ACC00001881,BANK1,CITY1,DEV0001881,DEV9001881
ACC00001882,BANK2,CITY2,DEV0001882,DEV9001882
ACC00001883,BANK3,CITY3,DEV0001883,DEV9001883
ACC00001884,BANK4,CITY4,DEV0001884,DEV9001884
ACC00001885,BANK5,CITY5,DEV0001885,DEV9001885
ACC00001886,BANK6,CITY6,DEV0001886,DEV9001886
ACC00001887,BANK7,CITY7,DEV0001887,DEV9001887
ACC00001888,BANK0,CITY8,DEV0001888,DEV9001888
ACC00001889,BANK1,CITY9,DEV0001889,DEV9001889
ACC00001890,BANK2,CITY0,DEV0001890,DEV9001890
ACC00001891,BANK3,CITY1,DEV0001891,DEV9001891
ACC00001892,BANK4,CITY2,DEV0001892,DEV9001892
ACC00001893,BANK5,CITY3,DEV0001893,DEV9001893
ACC00001894,BANK6,CITY4,DEV0001894,DEV9001894
ACC00001895,BANK7,CITY5,DEV0001895,DEV9001895
ACC00001896,BANK0,CITY6,DEV0001896,DEV9001896
ACC00001897,BANK1,CITY7,DEV0001897,DEV9001897
ACC00001898,BANK2,CITY8,DEV0001898,DEV9001898
ACC00001899,BANK3,CITY9,DEV0001899,DEV9001899
ACC00001900,BANK4,CITY0,DEV0001900,DEV9001900
ACC00001901,BANK5,CITY1,DEV0001901,DEV9001901
ACC00001902,BANK6,CITY2,DEV0001902,DEV9001902
ACC00001903,BANK7,CITY3,DEV0001903,DEV9001903
ACC00001904,BANK0,CITY4,DEV0001904,DEV9001904
ACC00001905,BANK1,CITY5,DEV0001905,DEV9001905
ACC00001906,BANK2,CITY6,DEV0001906,DEV9001906
ACC00001907,BANK3,CITY7,DEV0001907,DEV9001907
ACC00001908,BANK4,CITY8,DEV0001908,DEV9001908
ACC00001909,BANK5,CITY9,DEV0001909,DEV9001909
ACC00001910,BANK6,CITY0,DEV0001910,DEV9001910
ACC00001911,BANK7,CITY1,DEV0001911,DEV9001911
ACC00001912,BANK0,CITY2,DEV0001912,DEV9001912
ACC00001913,BANK1,CITY3,DEV0001913,DEV9001913
ACC00001914,BANK2,CITY4,DEV0001914,DEV9001914
ACC00001915,BANK3,CITY5,DEV0001915,DEV9001915
ACC00001916,BANK4,CITY6,DEV0001916,DEV9001916
ACC00001917,BANK5,CITY7,DEV0001917,DEV9001917
ACC00001918,BANK6,CITY8,DEV0001918,DEV9001918
ACC00001919,BANK7,CITY9,DEV0001919,DEV9001919
ACC00001920,BANK0,CITY0,DEV0001920,DEV9001920
ACC00001921,BANK1,CITY1,DEV0001921,DEV9001921
ACC00001922,BANK2,CITY2,DEV0001922,DEV9001922
ACC00001923,BANK3,CITY3,DEV0001923,DEV9001923
ACC00001924,BANK4,CITY4,DEV0001924,DEV9001924
ACC00001925,BANK5,CITY5,DEV0001925,DEV9001925
ACC00001926,BANK6,CITY6,DEV0001926,DEV9001926
ACC00001927,BANK7,CITY7,DEV0001927,DEV9001927
ACC00001928,BANK0,CITY8,DEV0001928,DEV9001928
ACC00001929,BANK1,CITY9,DEV0001929,DEV9001929
ACC00001930,BANK2,CITY0,DEV0001930,DEV9001930
ACC00001931,BANK3,CITY1,DEV0001931,DEV9001931
ACC00001932,BANK4,CITY2,DEV0001932,DEV9001932
ACC00001933,BANK5,CITY3,DEV0001933,DEV9001933
ACC00001934,BANK6,CITY4,DEV0001934,DEV9001934
ACC00001935,BANK7,CITY5,DEV0001935,DEV9001935
ACC00001936,BANK0,CITY6,DEV0001936,DEV9001936
ACC00001937,BANK1,CITY7,DEV0001937,DEV9001937
ACC00001938,BANK2,CITY8,DEV0001938,DEV9001938
ACC00001939,BANK3,CITY9,DEV0001939,DEV9001939
ACC00001940,BANK4,CITY0,DEV0001940,DEV9001940
ACC00001941,BANK5,CITY1,DEV0001941,DEV9001941
ACC00001942,BANK6,CITY2,DEV0001942,DEV9001942
ACC00001943,BANK7,CITY3,DEV0001943,DEV9001943
ACC00001944,BANK0,CITY4,DEV0001944,DEV9001944
ACC00001945,BANK1,CITY5,DEV0001945,DEV9001945
ACC00001946,BANK2,CITY6,DEV0001946,DEV9001946
ACC00001947,BANK3,CITY7,DEV0001947,DEV9001947
ACC00001948,BANK4,CITY8,DEV0001948,DEV9001948
ACC00001949,BANK5,CITY9,DEV0001949,DEV9001949
ACC00001950,BANK6,CITY0,DEV0001950,DEV9001950
ACC00001951,BANK7,CITY1,DEV0001951,DEV9001951
ACC00001952,BANK0,CITY2,DEV0001952,DEV9001952
ACC00001953,BANK1,CITY3,DEV0001953,DEV9001953
ACC00001954,BANK2,CITY4,DEV0001954,DEV9001954
ACC00001955,BANK3,CITY5,DEV0001955,DEV9001955
ACC00001956,BANK4,CITY6,DEV0001956,DEV9001956
ACC00001957,BANK5,CITY7,DEV0001957,DEV9001957
ACC00001958,BANK6,CITY8,DEV0001958,DEV9001958
ACC00001959,BANK7,CITY9,DEV0001959,DEV9001959
ACC00001960,BANK0,CITY0,DEV0001960,DEV9001960
ACC00001961,BANK1,CITY1,DEV0001961,DEV9001961
ACC00001962,BANK2,CITY2,DEV0001962,DEV9001962
ACC00001963,BANK3,CITY3,DEV0001963,DEV9001963
ACC00001964,BANK4,CITY4,DEV0001964,DEV9001964
ACC00001965,BANK5,CITY5,DEV0001965,DEV9001965
ACC00001966,BANK6,CITY6,DEV0001966,DEV9001966
ACC00001967,BANK7,CITY7,DEV0001967,DEV9001967
ACC00001968,BANK0,CITY8,DEV0001968,DEV9001968
ACC00001969,BANK1,CITY9,DEV0001969,DEV9001969
ACC00001970,BANK2,CITY0,DEV0001970,DEV9001970
ACC00001971,BANK3,CITY1,DEV0001971,DEV9001971
ACC00001972,BANK4,CITY2,DEV0001972,DEV9001972
ACC00001973,BANK5,CITY3,DEV0001973,DEV9001973
ACC00001974,BANK6,CITY4,DEV0001974,DEV9001974
ACC00001975,BANK7,CITY5,DEV0001975,DEV9001975
ACC00001976,BANK0,CITY6,DEV0001976,DEV9001976
ACC00001977,BANK1,CITY7,DEV0001977,DEV9001977
ACC00001978,BANK2,CITY8,DEV0001978,DEV9001978
ACC00001979,BANK3,CITY9,DEV0001979,DEV9001979
ACC00001980,BANK4,CITY0,DEV0001980,DEV9001980
ACC00001981,BANK5,CITY1,DEV0001981,DEV9001981
ACC00001982,BANK6,CITY2,DEV0001982,DEV9001982
ACC00001983,BANK7,CITY3,DEV0001983,DEV9001983
ACC00001984,BANK0,CITY4,DEV0001984,DEV9001984
ACC00001985,BANK1,CITY5,DEV0001985,DEV9001985
ACC00001986,BANK2,CITY6,DEV0001986,DEV9001986
ACC00001987,BANK3,CITY7,DEV0001987,DEV9001987
ACC00001988,BANK4,CITY8,DEV0001988,DEV9001988
ACC00001989,BANK5,CITY9,DEV0001989,DEV9001989
ACC00001990,BANK6,CITY0,DEV0001990,DEV9001990
ACC00001991,BANK7,CITY1,DEV0001991,DEV9001991
ACC00001992,BANK0,CITY2,DEV0001992,DEV9001992
ACC00001993,BANK1,CITY3,DEV0001993,DEV9001993
ACC00001994,BANK2,CITY4,DEV0001994,DEV9001994
ACC00001995,BANK3,CITY5,DEV0001995,DEV9001995
ACC00001996,BANK4,CITY6,DEV0001996,DEV9001996
ACC00001997,BANK5,CITY7,DEV0001997,DEV9001997
ACC00001998,BANK6,CITY8,DEV0001998,DEV9001998
ACC00001999,BANK7,CITY9,DEV0001999,DEV9001999
ACC00002000,BANK0,CITY0,DEV0002000,DEV9002000
ACC00002001,BANK1,CITY1,DEV0002001,DEV9002001
ACC00002002,BANK2,CITY2,DEV0002002,DEV9002002
ACC00002003,BANK3,CITY3,DEV0002003,DEV9002003
ACC00002004,BANK4,CITY4,DEV0002004,DEV9002004
ACC00002005,BANK5,CITY5,DEV0002005,DEV9002005
ACC00002006,BANK6,CITY6,DEV0002006,DEV9002006
ACC00002007,BANK7,CITY7,DEV0002007,DEV9002007
ACC00002008,BANK0,CITY8,DEV0002008,DEV9002008
ACC00002009,BANK1,CITY9,DEV0002009,DEV9002009
ACC00002010,BANK2,CITY0,DEV0002010,DEV9002010
ACC00002011,BANK3,CITY1,DEV0002011,DEV9002011
ACC00002012,BANK4,CITY2,DEV0002012,DEV9002012
ACC00002013,BANK5,CITY3,DEV0002013,DEV9002013
ACC00002014,BANK6,CITY4,DEV0002014,DEV9002014
ACC00002015,BANK7,CITY5,DEV0002015,DEV9002015
ACC00002016,BANK0,CITY6,DEV0002016,DEV9002016
ACC00002017,BANK1,CITY7,DEV0002017,DEV9002017
ACC00002018,BANK2,CITY8,DEV0002018,DEV9002018
ACC00002019,BANK3,CITY9,DEV0002019,DEV9002019
ACC00002020,BANK4,CITY0,DEV0002020,DEV9002020
ACC00002021,BANK5,CITY1,DEV0002021,DEV9002021
ACC00002022,BANK6,CITY2,DEV0002022,DEV9002022
ACC00002023,BANK7,CITY3,DEV0002023,DEV9002023
ACC00002024,BANK0,CITY4,DEV0002024,DEV9002024
ACC00002025,BANK1,CITY5,DEV0002025,DEV9002025
ACC00002026,BANK2,CITY6,DEV0002026,DEV9002026
ACC00002027,BANK3,CITY7,DEV0002027,DEV9002027
ACC00002028,BANK4,CITY8,DEV0002028,DEV9002028
ACC00002029,BANK5,CITY9,DEV0002029,DEV9002029
ACC00002030,BANK6,CITY0,DEV0002030,DEV9002030
ACC00002031,BANK7,CITY1,DEV0002031,DEV9002031
ACC00002032,BANK0,CITY2,DEV0002032,DEV9002032
ACC00002033,BANK1,CITY3,DEV0002033,DEV9002033
ACC00002034,BANK2,CITY4,DEV0002034,DEV9002034
ACC00002035,BANK3,CITY5,DEV0002035,DEV9002035
ACC00002036,BANK4,CITY6,DEV0002036,DEV9002036
ACC00002037,BANK5,CITY7,DEV0002037,DEV9002037
ACC00002038,BANK6,CITY8,DEV0002038,DEV9002038
ACC00002039,BANK7,CITY9,DEV0002039,DEV9002039
ACC00002040,BANK0,CITY0,DEV0002040,DEV9002040
ACC00002041,BANK1,CITY1,DEV0002041,DEV9002041
ACC00002042,BANK2,CITY2,DEV0002042,DEV9002042
ACC00002043,BANK3,CITY3,DEV0002043,DEV9002043
ACC00002044,BANK4,CITY4,DEV0002044,DEV9002044
ACC00002045,BANK5,CITY5,DEV0002045,DEV9002045
ACC00002046,BANK6,CITY6,DEV0002046,DEV9002046
ACC00002047,BANK7,CITY7,DEV0002047,DEV9002047
ACC00002048,BANK0,CITY8,DEV0002048,DEV9002048
ACC00002049,BANK1,CITY9,DEV0002049,DEV9002049
ACC00002050,BANK2,CITY0,DEV0002050,DEV9002050
ACC00002051,BANK3,CITY1,DEV0002051,DEV9002051
ACC00002052,BANK4,CITY2,DEV0002052,DEV9002052
ACC00002053,BANK5,CITY3,DEV0002053,DEV9002053
ACC00002054,BANK6,CITY4,DEV0002054,DEV9002054
ACC00002055,BANK7,CITY5,DEV0002055,DEV9002055
ACC00002056,BANK0,CITY6,DEV0002056,DEV9002056
ACC00002057,BANK1,CITY7,DEV0002057,DEV9002057
ACC00002058,BANK2,CITY8,DEV0002058,DEV9002058
ACC00002059,BANK3,CITY9,DEV0002059,DEV9002059
ACC00002060,BANK4,CITY0,DEV0002060,DEV9002060
ACC00002061,BANK5,CITY1,DEV0002061,DEV9002061
ACC00002062,BANK6,CITY2,DEV0002062,DEV9002062
ACC00002063,BANK7,CITY3,DEV0002063,DEV9002063
ACC00002064,BANK0,CITY4,DEV0002064,DEV9002064
ACC00002065,BANK1,CITY5,DEV0002065,DEV9002065
ACC00002066,BANK2,CITY6,DEV0002066,DEV9002066
ACC00002067,BANK3,CITY7,DEV0002067,DEV9002067
ACC00002068,BANK4,CITY8,DEV0002068,DEV9002068
ACC00002069,BANK5,CITY9,DEV0002069,DEV9002069
ACC00002070,BANK6,CITY0,DEV0002070,DEV9002070
ACC00002071,BANK7,CITY1,DEV0002071,DEV9002071
ACC00002072,BANK0,CITY2,DEV0002072,DEV9002072
ACC00002073,BANK1,CITY3,DEV0002073,DEV9002073
ACC00002074,BANK2,CITY4,DEV0002074,DEV9002074
ACC00002075,BANK3,CITY5,DEV0002075,DEV9002075
ACC00002076,BANK4,CITY6,DEV0002076,DEV9002076
ACC00002077,BANK5,CITY7,DEV0002077,DEV9002077
ACC00002078,BANK6,CITY8,DEV0002078,DEV9002078
ACC00002079,BANK7,CITY9,DEV0002079,DEV9002079
ACC00002080,BANK0,CITY0,DEV0002080,DEV9002080
ACC00002081,BANK1,CITY1,DEV0002081,DEV9002081
ACC00002082,BANK2,CITY2,DEV0002082,DEV9002082
ACC00002083,BANK3,CITY3,DEV0002083,DEV9002083
ACC00002084,BANK4,CITY4,DEV0002084,DEV9002084
ACC00002085,BANK5,CITY5,DEV0002085,DEV9002085
ACC00002086,BANK6,CITY6,DEV0002086,DEV9002086
ACC00002087,BANK7,CITY7,DEV0002087,DEV9002087
ACC00002088,BANK0,CITY8,DEV0002088,DEV9002088
ACC00002089,BANK1,CITY9,DEV0002089,DEV9002089
ACC00002090,BANK2,CITY0,DEV0002090,DEV9002090
ACC00002091,BANK3,CITY1,DEV0002091,DEV9002091
ACC00002092,BANK4,CITY2,DEV0002092,DEV9002092
ACC00002093,BANK5,CITY3,DEV0002093,DEV9002093
ACC00002094,BANK6,CITY4,DEV0002094,DEV9002094
ACC00002095,BANK7,CITY5,DEV0002095,DEV9002095
ACC00002096,BANK0,CITY6,DEV0002096,DEV9002096
ACC00002097,BANK1,CITY7,DEV0002097,DEV9002097
ACC00002098,BANK2,CITY8,DEV0002098,DEV9002098
ACC00002099,BANK3,CITY9,DEV0002099,DEV9002099
ACC00002100,BANK4,CITY0,DEV0002100,DEV9002100
ACC00002101,BANK5,CITY1,DEV0002101,DEV9002101
ACC00002102,BANK6,CITY2,DEV0002102,DEV9002102
ACC00002103,BANK7,CITY3,DEV0002103,DEV9002103
ACC00002104,BANK0,CITY4,DEV0002104,DEV9002104
ACC00002105,BANK1,CITY5,DEV0002105,DEV9002105
ACC00002106,BANK2,CITY6,DEV0002106,DEV9002106
ACC00002107,BANK3,CITY7,DEV0002107,DEV9002107
ACC00002108,BANK4,CITY8,DEV0002108,DEV9002108
ACC00002109,BANK5,CITY9,DEV0002109,DEV9002109
ACC00002110,BANK6,CITY0,DEV0002110,DEV9002110
ACC00002111,BANK7,CITY1,DEV0002111,DEV9002111
ACC00002112,BANK0,CITY2,DEV0002112,DEV9002112
ACC00002113,BANK1,CITY3,DEV0002113,DEV9002113
ACC00002114,BANK2,CITY4,DEV0002114,DEV9002114
ACC00002115,BANK3,CITY5,DEV0002115,DEV9002115
ACC00002116,BANK4,CITY6,DEV0002116,DEV9002116
ACC00002117,BANK5,CITY7,DEV0002117,DEV9002117
ACC00002118,BANK6,CITY8,DEV0002118,DEV9002118
ACC00002119,BANK7,CITY9,DEV0002119,DEV9002119
ACC00002120,BANK0,CITY0,DEV0002120,DEV9002120
ACC00002121,BANK1,CITY1,DEV0002121,DEV9002121
ACC00002122,BANK2,CITY2,DEV0002122,DEV9002122
ACC00002123,BANK3,CITY3,DEV0002123,DEV9002123
ACC00002124,BANK4,CITY4,DEV0002124,DEV9002124
ACC00002125,BANK5,CITY5,DEV0002125,DEV9002125
ACC00002126,BANK6,CITY6,DEV0002126,DEV9002126
ACC00002127,BANK7,CITY7,DEV0002127,DEV9002127
ACC00002128,BANK0,CITY8,DEV0002128,DEV9002128
ACC00002129,BANK1,CITY9,DEV0002129,DEV9002129
ACC00002130,BANK2,CITY0,DEV0002130,DEV9002130
ACC00002131,BANK3,CITY1,DEV0002131,DEV9002131
ACC00002132,BANK4,CITY2,DEV0002132,DEV9002132
ACC00002133,BANK5,CITY3,DEV0002133,DEV9002133
ACC00002134,BANK6,CITY4,DEV0002134,DEV9002134
